flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_numbers,receiving_packets_numbers,sending_packets_numbers,total_bytes,receiving_bytes,sending_bytes,packets_rate,packets_len_rate,min_packets_len,max_packets_len,mean_packets_len,standard_deviation_packets_len,variance_packets_len,coefficient_of_variation_packets_len,dns_domain_name,dns_top_level_domain,dns_second_level_domain,dns_domain_name_length,dns_subdomain_name_length,uni_gram_domain_name,bi_gram_domain_name,tri_gram_domain_name,numerical_percentage,character_distribution,character_entropy,max_continuous_numeric_len,max_continuous_alphabet_len,max_continuous_consonants_len,max_continuous_same_alphabet_len,vowels_consonant_ratio,conv_freq_vowels_consonants,distinct_ttl_values,ttl_values_min,ttl_values_max,ttl_values_mean,ttl_values_mode,ttl_values_median,distinct_A_records,distinct_NS_records,ans_resource_record_type,ans_resource_record_class,label
2024-12-12 16:06:20.575096_192.168.0.164_60609_192.168.0.1_53_42516,2024-12-12 16:06:20.575096,192.168.0.164,60609,192.168.0.1,53,DNS,0.02807,2,1,1,224,104,120,71.25778,7980.87100,104,120,112.00000,8.00000,64.00000,0.07143,tj2rzrnn7d3wqtawnxwqmmw7xh42v.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['t', 'j', '2', 'r', 'z', 'r', 'n', 'n', '7', 'd', '3', 'w', 'q', 't', 'a', 'w', 'n', 'x', 'w', 'q', 'm', 'm', 'w', '7', 'x', 'h', '4', '2', 'v', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['tj', 'j2', '2r', 'rz', 'zr', 'rn', 'nn', 'n7', '7d', 'd3', '3w', 'wq', 'qt', 'ta', 'aw', 'wn', 'nx', 'xw', 'wq', 'qm', 'mm', 'mw', 'w7', '7x', 'xh', 'h4', '42', '2v', 'v.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['tj2', 'j2r', '2rz', 'rzr', 'zrn', 'rnn', 'nn7', 'n7d', '7d3', 'd3w', '3wq', 'wqt', 'qta', 'taw', 'awn', 'wnx', 'nxw', 'xwq', 'wqm', 'qmm', 'mmw', 'mw7', 'w7x', '7xh', 'xh4', 'h42', '42v', '2v.', 'v.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.13333333333333333,"{'r': 2, 'm': 3, 'n': 3, 'j': 1, 'w': 4, '.': 4, 'h': 1, '3': 1, 'q': 2, 'y': 1, 'u': 1, 'd': 2, 'i': 1, 'e': 1, '2': 2, 'p': 1, 'x': 3, '4': 1, 'z': 2, 'v': 1, '7': 2, 'a': 3, 't': 2, 'l': 1}",4.402529762804034,2,12,8,2,0.20689655172413793,0.23255813953488372,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:07:31.481633_192.168.0.164_60610_192.168.0.1_53_5889,2024-12-12 16:07:31.481633,192.168.0.164,60610,192.168.0.1,53,DNS,0.03192,2,1,1,224,104,120,62.65860,7017.76316,104,120,112.00000,8.00000,64.00000,0.07143,km9y17exfgxzzeuerzx47bhve8422.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['k', 'm', '9', 'y', '1', '7', 'e', 'x', 'f', 'g', 'x', 'z', 'z', 'e', 'u', 'e', 'r', 'z', 'x', '4', '7', 'b', 'h', 'v', 'e', '8', '4', '2', '2', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['km', 'm9', '9y', 'y1', '17', '7e', 'ex', 'xf', 'fg', 'gx', 'xz', 'zz', 'ze', 'eu', 'ue', 'er', 'rz', 'zx', 'x4', '47', '7b', 'bh', 'hv', 've', 'e8', '84', '42', '22', '2.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['km9', 'm9y', '9y1', 'y17', '17e', '7ex', 'exf', 'xfg', 'fgx', 'gxz', 'xzz', 'zze', 'zeu', 'eue', 'uer', 'erz', 'rzx', 'zx4', 'x47', '47b', '7bh', 'bhv', 'hve', 've8', 'e84', '842', '422', '22.', '2.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.2,"{'r': 1, 'm': 2, 'f': 1, '.': 4, 'b': 1, 'h': 1, 'y': 2, 'u': 2, 'd': 1, 'k': 1, 'i': 1, 'e': 5, '2': 2, 'p': 1, '1': 1, 'x': 4, '4': 2, '9': 1, 'z': 4, 'v': 1, '7': 2, 'g': 1, '8': 1, 'a': 2, 'l': 1}",4.389416641342191,4,13,6,2,0.45454545454545453,0.25,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:08:23.369024_192.168.0.164_60611_192.168.0.1_53_51943,2024-12-12 16:08:23.369024,192.168.0.164,60611,192.168.0.1,53,DNS,0.03707,2,1,1,224,104,120,53.95644,6043.12148,104,120,112.00000,8.00000,64.00000,0.07143,vhrfeoazlzsaobskbhrpz3aoj842w.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['v', 'h', 'r', 'f', 'e', 'o', 'a', 'z', 'l', 'z', 's', 'a', 'o', 'b', 's', 'k', 'b', 'h', 'r', 'p', 'z', '3', 'a', 'o', 'j', '8', '4', '2', 'w', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['vh', 'hr', 'rf', 'fe', 'eo', 'oa', 'az', 'zl', 'lz', 'zs', 'sa', 'ao', 'ob', 'bs', 'sk', 'kb', 'bh', 'hr', 'rp', 'pz', 'z3', '3a', 'ao', 'oj', 'j8', '84', '42', '2w', 'w.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['vhr', 'hrf', 'rfe', 'feo', 'eoa', 'oaz', 'azl', 'zlz', 'lzs', 'zsa', 'sao', 'aob', 'obs', 'bsk', 'skb', 'kbh', 'bhr', 'hrp', 'rpz', 'pz3', 'z3a', '3ao', 'aoj', 'oj8', 'j84', '842', '42w', '2w.', 'w.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.08888888888888889,"{'o': 3, 'r': 2, 'm': 1, 'j': 1, 'w': 1, 'f': 1, '.': 4, 'b': 2, 's': 2, 'h': 2, '3': 1, 'y': 1, 'u': 1, 'd': 1, 'k': 1, 'i': 1, 'e': 2, '2': 1, 'p': 2, 'x': 1, '4': 1, 'z': 4, 'v': 1, '8': 1, 'a': 5, 'l': 2}",4.461530252405225,3,21,8,1,0.48,0.3023255813953488,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:09:38.325247_192.168.0.164_60613_192.168.0.1_53_13650,2024-12-12 16:09:38.325247,192.168.0.164,60613,192.168.0.1,53,DNS,0.02963,2,1,1,224,104,120,67.50363,7560.40602,104,120,112.00000,8.00000,64.00000,0.07143,j1rm2mcwi6swxhdposwx4bn1hv420.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['j', '1', 'r', 'm', '2', 'm', 'c', 'w', 'i', '6', 's', 'w', 'x', 'h', 'd', 'p', 'o', 's', 'w', 'x', '4', 'b', 'n', '1', 'h', 'v', '4', '2', '0', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['j1', '1r', 'rm', 'm2', '2m', 'mc', 'cw', 'wi', 'i6', '6s', 'sw', 'wx', 'xh', 'hd', 'dp', 'po', 'os', 'sw', 'wx', 'x4', '4b', 'bn', 'n1', '1h', 'hv', 'v4', '42', '20', '0.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['j1r', '1rm', 'rm2', 'm2m', '2mc', 'mcw', 'cwi', 'wi6', 'i6s', '6sw', 'swx', 'wxh', 'xhd', 'hdp', 'dpo', 'pos', 'osw', 'swx', 'wx4', 'x4b', '4bn', 'bn1', 'n1h', '1hv', 'hv4', 'v42', '420', '20.', '0.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.17777777777777778,"{'o': 1, '0': 1, 'r': 1, 'm': 3, 'n': 1, 'j': 1, 'w': 3, '.': 4, 'b': 1, 's': 2, 'c': 1, 'h': 2, '6': 1, 'y': 1, 'u': 1, 'd': 2, 'i': 2, 'e': 1, '2': 2, 'p': 2, '1': 2, 'x': 3, '4': 2, 'z': 1, 'v': 1, 'a': 2, 'l': 1}",4.5970828184076655,3,10,6,1,0.2692307692307692,0.22727272727272727,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:10:38.075214_192.168.0.164_60614_192.168.0.1_53_45189,2024-12-12 16:10:38.075214,192.168.0.164,60614,192.168.0.1,53,DNS,0.03324,2,1,1,224,104,120,60.17178,6739.23934,104,120,112.00000,8.00000,64.00000,0.07143,he3ty7a38qo2d2upbvc7hu9cpt421.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['h', 'e', '3', 't', 'y', '7', 'a', '3', '8', 'q', 'o', '2', 'd', '2', 'u', 'p', 'b', 'v', 'c', '7', 'h', 'u', '9', 'c', 'p', 't', '4', '2', '1', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['he', 'e3', '3t', 'ty', 'y7', '7a', 'a3', '38', '8q', 'qo', 'o2', '2d', 'd2', '2u', 'up', 'pb', 'bv', 'vc', 'c7', '7h', 'hu', 'u9', '9c', 'cp', 'pt', 't4', '42', '21', '1.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['he3', 'e3t', '3ty', 'ty7', 'y7a', '7a3', 'a38', '38q', '8qo', 'qo2', 'o2d', '2d2', 'd2u', '2up', 'upb', 'pbv', 'bvc', 'vc7', 'c7h', '7hu', 'hu9', 'u9c', '9cp', 'cpt', 'pt4', 't42', '421', '21.', '1.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.24444444444444444,"{'o': 1, 'm': 1, '.': 4, 'b': 1, 'c': 2, 'h': 2, '3': 2, 'q': 1, 'y': 2, 'u': 3, 'd': 2, 'i': 1, 'e': 2, '2': 3, 'p': 3, '1': 1, 'x': 1, '4': 1, '9': 1, 'z': 1, 'v': 1, '7': 2, '8': 1, 'a': 3, 't': 2, 'l': 1}",4.535863096137367,3,6,4,1,0.5,0.25,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:11:57.278233_192.168.0.164_55086_192.168.0.1_53_18916,2024-12-12 16:11:57.278233,192.168.0.164,55086,192.168.0.1,53,DNS,0.03075,2,1,1,224,104,120,65.04713,7285.27858,104,120,112.00000,8.00000,64.00000,0.07143,62zsbafpmflcrf8qx1y5cpj6u342e.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['6', '2', 'z', 's', 'b', 'a', 'f', 'p', 'm', 'f', 'l', 'c', 'r', 'f', '8', 'q', 'x', '1', 'y', '5', 'c', 'p', 'j', '6', 'u', '3', '4', '2', 'e', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['62', '2z', 'zs', 'sb', 'ba', 'af', 'fp', 'pm', 'mf', 'fl', 'lc', 'cr', 'rf', 'f8', '8q', 'qx', 'x1', '1y', 'y5', '5c', 'cp', 'pj', 'j6', '6u', 'u3', '34', '42', '2e', 'e.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['62z', '2zs', 'zsb', 'sba', 'baf', 'afp', 'fpm', 'pmf', 'mfl', 'flc', 'lcr', 'crf', 'rf8', 'f8q', '8qx', 'qx1', 'x1y', '1y5', 'y5c', '5cp', 'cpj', 'pj6', 'j6u', '6u3', 'u34', '342', '42e', '2e.', 'e.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.2,"{'r': 1, '5': 1, 'm': 2, 'j': 1, 'f': 3, '.': 4, 'b': 1, 's': 1, 'c': 2, '3': 1, 'q': 1, '6': 2, 'y': 2, 'u': 2, 'd': 1, 'i': 1, 'e': 2, '2': 2, 'p': 3, '1': 1, 'x': 2, '4': 1, 'z': 2, '8': 1, 'a': 3, 'l': 2}",4.552638373963222,3,12,8,1,0.3333333333333333,0.20454545454545456,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:13:03.285599_192.168.0.164_55087_192.168.0.1_53_41427,2024-12-12 16:13:03.285599,192.168.0.164,55087,192.168.0.1,53,DNS,0.02845,2,1,1,224,104,120,70.29403,7872.93102,104,120,112.00000,8.00000,64.00000,0.07143,dta535ki2os9rzjz8vx2wokh4042o.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['d', 't', 'a', '5', '3', '5', 'k', 'i', '2', 'o', 's', '9', 'r', 'z', 'j', 'z', '8', 'v', 'x', '2', 'w', 'o', 'k', 'h', '4', '0', '4', '2', 'o', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['dt', 'ta', 'a5', '53', '35', '5k', 'ki', 'i2', '2o', 'os', 's9', '9r', 'rz', 'zj', 'jz', 'z8', '8v', 'vx', 'x2', '2w', 'wo', 'ok', 'kh', 'h4', '40', '04', '42', '2o', 'o.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['dta', 'ta5', 'a53', '535', '35k', '5ki', 'ki2', 'i2o', '2os', 'os9', 's9r', '9rz', 'rzj', 'zjz', 'jz8', 'z8v', '8vx', 'vx2', 'x2w', '2wo', 'wok', 'okh', 'kh4', 'h40', '404', '042', '42o', '2o.', 'o.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.24444444444444444,"{'o': 3, '0': 1, 'r': 1, '5': 2, 'm': 1, 'j': 1, 'w': 1, '.': 4, 's': 1, 'h': 1, '3': 1, 'y': 1, 'u': 1, 'd': 2, 'k': 2, 'i': 2, 'e': 1, '2': 3, 'p': 1, 'x': 2, '4': 2, '9': 1, 'z': 3, 'v': 1, '8': 1, 'a': 3, 't': 1, 'l': 1}",4.624751985026255,4,6,4,1,0.5,0.2727272727272727,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:13:45.949415_192.168.0.164_55088_192.168.0.1_53_57814,2024-12-12 16:13:45.949415,192.168.0.164,55088,192.168.0.1,53,DNS,0.02873,2,1,1,224,104,120,69.61385,7796.75106,104,120,112.00000,8.00000,64.00000,0.07143,le4tr1cox23fyo0etfddonvgyo42s.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['l', 'e', '4', 't', 'r', '1', 'c', 'o', 'x', '2', '3', 'f', 'y', 'o', '0', 'e', 't', 'f', 'd', 'd', 'o', 'n', 'v', 'g', 'y', 'o', '4', '2', 's', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['le', 'e4', '4t', 'tr', 'r1', '1c', 'co', 'ox', 'x2', '23', '3f', 'fy', 'yo', 'o0', '0e', 'et', 'tf', 'fd', 'dd', 'do', 'on', 'nv', 'vg', 'gy', 'yo', 'o4', '42', '2s', 's.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['le4', 'e4t', '4tr', 'tr1', 'r1c', '1co', 'cox', 'ox2', 'x23', '23f', '3fy', 'fyo', 'yo0', 'o0e', '0et', 'etf', 'tfd', 'fdd', 'ddo', 'don', 'onv', 'nvg', 'vgy', 'gyo', 'yo4', 'o42', '42s', '2s.', 's.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.15555555555555556,"{'o': 4, '0': 1, 'r': 1, 'm': 1, 'n': 1, 'f': 2, '.': 4, 's': 1, 'c': 1, '3': 1, 'y': 3, 'u': 1, 'd': 3, 'i': 1, 'e': 3, '2': 2, 'p': 1, '1': 1, 'x': 2, '4': 2, 'z': 1, 'v': 1, 'g': 1, 'a': 2, 't': 2, 'l': 2}",4.508193929518779,2,11,4,2,0.4782608695652174,0.37209302325581395,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:14:32.727210_192.168.0.164_55089_192.168.0.1_53_32602,2024-12-12 16:14:32.727210,192.168.0.164,55089,192.168.0.1,53,DNS,0.02838,2,1,1,224,104,120,70.45994,7891.51313,104,120,112.00000,8.00000,64.00000,0.07143,pfckos3x98vzbdnrjzxebq1zwk424.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['p', 'f', 'c', 'k', 'o', 's', '3', 'x', '9', '8', 'v', 'z', 'b', 'd', 'n', 'r', 'j', 'z', 'x', 'e', 'b', 'q', '1', 'z', 'w', 'k', '4', '2', '4', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['pf', 'fc', 'ck', 'ko', 'os', 's3', '3x', 'x9', '98', '8v', 'vz', 'zb', 'bd', 'dn', 'nr', 'rj', 'jz', 'zx', 'xe', 'eb', 'bq', 'q1', '1z', 'zw', 'wk', 'k4', '42', '24', '4.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['pfc', 'fck', 'cko', 'kos', 'os3', 's3x', '3x9', 'x98', '98v', '8vz', 'vzb', 'zbd', 'bdn', 'dnr', 'nrj', 'rjz', 'jzx', 'zxe', 'xeb', 'ebq', 'bq1', 'q1z', '1zw', 'zwk', 'wk4', 'k42', '424', '24.', '4.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.15555555555555556,"{'o': 1, 'r': 1, 'm': 1, 'j': 1, 'n': 1, 'f': 1, 'w': 1, '.': 4, 'b': 2, 's': 1, 'c': 1, '3': 1, 'q': 1, 'y': 1, 'u': 1, 'd': 2, 'k': 2, 'i': 1, 'e': 2, '2': 1, 'p': 2, '1': 1, 'x': 3, '4': 2, '9': 1, 'z': 4, 'v': 1, '8': 1, 'a': 2, 'l': 1}",4.7195222629482645,3,12,9,1,0.25925925925925924,0.25,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:15:32.922321_192.168.0.164_63328_192.168.0.1_53_38967,2024-12-12 16:15:32.922321,192.168.0.164,63328,192.168.0.1,53,DNS,0.03032,2,1,1,224,104,120,65.96736,7388.34485,104,120,112.00000,8.00000,64.00000,0.07143,8yksasjaybws8603qi9o39a27e42t.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['8', 'y', 'k', 's', 'a', 's', 'j', 'a', 'y', 'b', 'w', 's', '8', '6', '0', '3', 'q', 'i', '9', 'o', '3', '9', 'a', '2', '7', 'e', '4', '2', 't', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['8y', 'yk', 'ks', 'sa', 'as', 'sj', 'ja', 'ay', 'yb', 'bw', 'ws', 's8', '86', '60', '03', '3q', 'qi', 'i9', '9o', 'o3', '39', '9a', 'a2', '27', '7e', 'e4', '42', '2t', 't.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['8yk', 'yks', 'ksa', 'sas', 'asj', 'sja', 'jay', 'ayb', 'ybw', 'bws', 'ws8', 's86', '860', '603', '03q', '3qi', 'qi9', 'i9o', '9o3', 'o39', '39a', '9a2', 'a27', '27e', '7e4', 'e42', '42t', '2t.', 't.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.26666666666666666,"{'o': 1, '0': 1, 'm': 1, 'j': 1, 'w': 1, '.': 4, 'b': 1, 's': 3, '3': 2, 'q': 1, '6': 1, 'y': 3, 'u': 1, 'd': 1, 'k': 1, 'i': 2, 'e': 2, '2': 2, 'p': 1, 'x': 1, '4': 1, '9': 2, 'z': 1, '7': 1, '8': 2, 'a': 5, 't': 1, 'l': 1}",4.578088307912703,4,11,4,1,0.6111111111111112,0.3023255813953488,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:16:29.660433_192.168.0.164_57147_192.168.0.1_53_8448,2024-12-12 16:16:29.660433,192.168.0.164,57147,192.168.0.1,53,DNS,0.03127,2,1,1,224,104,120,63.95121,7162.53542,104,120,112.00000,8.00000,64.00000,0.07143,2x54tzwp2crx15xw6tbqetrevk423.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['2', 'x', '5', '4', 't', 'z', 'w', 'p', '2', 'c', 'r', 'x', '1', '5', 'x', 'w', '6', 't', 'b', 'q', 'e', 't', 'r', 'e', 'v', 'k', '4', '2', '3', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['2x', 'x5', '54', '4t', 'tz', 'zw', 'wp', 'p2', '2c', 'cr', 'rx', 'x1', '15', '5x', 'xw', 'w6', '6t', 'tb', 'bq', 'qe', 'et', 'tr', 're', 'ev', 'vk', 'k4', '42', '23', '3.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['2x5', 'x54', '54t', '4tz', 'tzw', 'zwp', 'wp2', 'p2c', '2cr', 'crx', 'rx1', 'x15', '15x', '5xw', 'xw6', 'w6t', '6tb', 'tbq', 'bqe', 'qet', 'etr', 'tre', 'rev', 'evk', 'vk4', 'k42', '423', '23.', '3.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.2222222222222222,"{'r': 2, '5': 2, 'm': 1, 'w': 2, '.': 4, 'b': 1, 'c': 1, '3': 1, 'q': 1, '6': 1, 'y': 1, 'u': 1, 'd': 1, 'k': 1, 'i': 1, 'e': 3, '2': 3, 'p': 2, '1': 1, 'x': 4, '4': 2, 'z': 2, 'v': 1, 'a': 2, 't': 3, 'l': 1}",4.508193929518778,3,9,4,1,0.2916666666666667,0.25,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:17:13.480401_192.168.0.164_57148_192.168.0.1_53_51846,2024-12-12 16:17:13.480401,192.168.0.164,57148,192.168.0.1,53,DNS,0.03107,2,1,1,224,104,120,64.36684,7209.08572,104,120,112.00000,8.00000,64.00000,0.07143,krsv4o2s1vdwj2741q77a4di3v428.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['k', 'r', 's', 'v', '4', 'o', '2', 's', '1', 'v', 'd', 'w', 'j', '2', '7', '4', '1', 'q', '7', '7', 'a', '4', 'd', 'i', '3', 'v', '4', '2', '8', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['kr', 'rs', 'sv', 'v4', '4o', 'o2', '2s', 's1', '1v', 'vd', 'dw', 'wj', 'j2', '27', '74', '41', '1q', 'q7', '77', '7a', 'a4', '4d', 'di', 'i3', '3v', 'v4', '42', '28', '8.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['krs', 'rsv', 'sv4', 'v4o', '4o2', 'o2s', '2s1', 's1v', '1vd', 'vdw', 'dwj', 'wj2', 'j27', '274', '741', '41q', '1q7', 'q77', '77a', '7a4', 'a4d', '4di', 'di3', 'i3v', '3v4', 'v42', '428', '28.', '8.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.3111111111111111,"{'o': 1, 'r': 1, 'm': 1, 'j': 1, 'w': 1, '.': 4, 's': 2, '3': 1, 'q': 1, 'y': 1, 'u': 1, 'd': 3, 'k': 1, 'i': 2, 'e': 1, '2': 3, 'p': 1, '1': 2, 'x': 1, '4': 4, 'z': 1, 'v': 3, '7': 3, '8': 1, 'a': 3, 'l': 1}",4.4746433738670675,4,6,4,1,0.42105263157894735,0.18181818181818182,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:18:16.668611_192.168.0.164_57149_192.168.0.1_53_34063,2024-12-12 16:18:16.668611,192.168.0.164,57149,192.168.0.1,53,DNS,0.03401,4,2,2,448,208,240,117.62672,13174.19209,104,120,112.00000,8.00000,64.00000,0.07143,musy8ygqgzm4gohqkrr4bqdnk242h.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['m', 'u', 's', 'y', '8', 'y', 'g', 'q', 'g', 'z', 'm', '4', 'g', 'o', 'h', 'q', 'k', 'r', 'r', '4', 'b', 'q', 'd', 'n', 'k', '2', '4', '2', 'h', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['mu', 'us', 'sy', 'y8', '8y', 'yg', 'gq', 'qg', 'gz', 'zm', 'm4', '4g', 'go', 'oh', 'hq', 'qk', 'kr', 'rr', 'r4', '4b', 'bq', 'qd', 'dn', 'nk', 'k2', '24', '42', '2h', 'h.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['mus', 'usy', 'sy8', 'y8y', '8yg', 'ygq', 'gqg', 'qgz', 'gzm', 'zm4', 'm4g', '4go', 'goh', 'ohq', 'hqk', 'qkr', 'krr', 'rr4', 'r4b', '4bq', 'bqd', 'qdn', 'dnk', 'nk2', 'k24', '242', '42h', '2h.', 'h.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.13333333333333333,"{'o': 1, 'r': 2, 'm': 3, 'n': 1, '.': 4, 'b': 1, 's': 1, 'h': 2, 'q': 3, 'y': 3, 'u': 2, 'd': 2, 'k': 2, 'i': 1, 'e': 1, '2': 2, 'p': 1, 'x': 1, '4': 3, 'z': 2, 'g': 3, '8': 1, 'a': 2, 'l': 1}",4.430198929422623,3,7,6,2,0.25,0.27906976744186046,1,60,60,60.00000,60.00000,60.00000,2,0,"[1, 1]","[1, 1]",Malicious
